"","ind1","ind2","weight","transformed_weight"
"6542","524113","524298",0.0384615,3.258096
"6543","524114","524298",0.0769231,2.564949
"6544","524126","524298",0.1153846,2.159484
"6545","524130","524298",0.0769231,2.564949
"6546","524210","524298",0.0769231,2.564949
"6547","524292","524298",0.0384615,3.258096
"6548","524298","531312",0.0384615,3.258096
"6549","524298","532111",0.0384615,3.258096
"6550","524298","532412",0.0384615,3.258096
"6551","524298","541611",0.0384615,3.258096
"6552","524298","541613",0.0384615,3.258096
"6553","524298","561499",0.0384615,3.258096
"6554","524298","621999",0.0769231,2.564949
"6555","524298","622310",0.0384615,3.258096
"6556","522292","525110",0.1666667,1.791759
"6557","523120","525110",0.1666667,1.791759
"6558","523930","525110",0.1666667,1.791759
"6559","524113","525110",0.6666667,0.4054651
"6560","524114","525110",0.3333333,1.098612
"6561","524126","525110",0.1666667,1.791759
"6562","523920","525190",0.5,0.6931472
"6563","524113","525190",0.5,0.6931472
"6564","334514","525930",0.0050251,5.293305
"6565","339931","525930",0.0050251,5.293305
"6566","522291","525930",0.0050251,5.293305
"6567","522292","525930",0.0100503,4.600158
"6568","522298","525930",0.0050251,5.293305
"6569","522310","525930",0.0050251,5.293305
"6570","522390","525930",0.0050251,5.293305
"6571","523999","525930",0.0100503,4.600158
"6572","525930","541199",0.0050251,5.293305
"6573","525930","721110",0.0050251,5.293305
"6574","511210","525990",0.3333333,1.098612
"6575","523920","525990",0.3333333,1.098612
"6576","523930","525990",0.3333333,1.098612
"6577","524113","525990",0.3333333,1.098612
"6578","524126","525990",0.3333333,1.098612
"6579","233110","531110",0.0833333,2.484907
"6580","236115","531110",0.0833333,2.484907
"6581","237210","531110",0.0833333,2.484907
"6582","421310","531110",0.0833333,2.484907
"6583","531110","531120",0.3333333,1.098612
"6584","531110","531190",0.0833333,2.484907
"6585","531110","721110",0.0833333,2.484907
"6586","111421","531120",0.0144928,4.234107
"6587","112112","531120",0.0144928,4.234107
"6588","114112","531120",0.0144928,4.234107
"6589","211111","531120",0.0144928,4.234107
"6590","212399","531120",0.0144928,4.234107
"6591","213111","531120",0.0289855,3.540959
"6592","221111","531120",0.0144928,4.234107
"6593","221210","531120",0.0144928,4.234107
"6594","221310","531120",0.0144928,4.234107
"6595","233110","531120",0.0434783,3.135494
"6596","236115","531120",0.057971,2.847812
"6597","237210","531120",0.0724638,2.624669
"6598","311421","531120",0.0144928,4.234107
"6599","311511","531120",0.0144928,4.234107
"6600","312221","531120",0.0144928,4.234107
"6601","313111","531120",0.0144928,4.234107
"6602","313210","531120",0.0144928,4.234107
"6603","323112","531120",0.0144928,4.234107
"6604","326299","531120",0.0144928,4.234107
"6605","331111","531120",0.0144928,4.234107
"6606","332618","531120",0.0144928,4.234107
"6607","333120","531120",0.0144928,4.234107
"6608","334119","531120",0.0144928,4.234107
"6609","339920","531120",0.0289855,3.540959
"6610","421310","531120",0.0144928,4.234107
"6611","422410","531120",0.0144928,4.234107
"6612","422450","531120",0.0144928,4.234107
"6613","423710","531120",0.0144928,4.234107
"6614","443111","531120",0.0144928,4.234107
"6615","443112","531120",0.0144928,4.234107
"6616","445110","531120",0.0289855,3.540959
"6617","453920","531120",0.0144928,4.234107
"6618","454110","531120",0.0144928,4.234107
"6619","484121","531120",0.0144928,4.234107
"6620","512131","531120",0.0434783,3.135494
"6621","517110","531120",0.0144928,4.234107
"6622","517212","531120",0.0144928,4.234107
"6623","518111","531120",0.0144928,4.234107
"6624","522292","531120",0.0144928,4.234107
"6625","522320","531120",0.0144928,4.234107
"6626","523110","531120",0.0144928,4.234107
"6627","523999","531120",0.0289855,3.540959
"6628","524113","531120",0.0144928,4.234107
"6629","524126","531120",0.0144928,4.234107
"6630","531110","531120",0.057971,2.847812
"6631","531120","531190",0.0144928,4.234107
"6632","531120","531210",0.0289855,3.540959
"6633","531120","531390",0.0144928,4.234107
"6634","531120","532111",0.0144928,4.234107
"6635","531120","532120",0.0144928,4.234107
"6636","531120","532310",0.0144928,4.234107
"6637","531120","533110",0.0434783,3.135494
"6638","531120","541213",0.0144928,4.234107
"6639","531120","541214",0.0144928,4.234107
"6640","531120","541611",0.0144928,4.234107
"6641","531120","541840",0.0144928,4.234107
"6642","531120","561210",0.0144928,4.234107
"6643","531120","561599",0.0144928,4.234107
"6644","531120","713290",0.0144928,4.234107
"6645","531120","713930",0.0144928,4.234107
"6646","531120","713950",0.0144928,4.234107
"6647","531120","721110",0.1014493,2.288196
"6648","531120","721120",0.0144928,4.234107
"6649","111332","531190",0.1,2.302585
"6650","221310","531190",0.1,2.302585
"6651","321991","531190",0.1,2.302585
"6652","445110","531190",0.1,2.302585
"6653","452990","531190",0.1,2.302585
"6654","454210","531190",0.1,2.302585
"6655","493190","531190",0.1,2.302585
"6656","517110","531190",0.1,2.302585
"6657","518111","531190",0.1,2.302585
"6658","522292","531190",0.1,2.302585
"6659","531110","531190",0.1,2.302585
"6660","531120","531190",0.1,2.302585
"6661","531190","531210",0.1,2.302585
"6662","531190","541512",0.1,2.302585
"6663","111219","531210",0.0714286,2.639057
"6664","111422","531210",0.0714286,2.639057
"6665","221210","531210",0.0714286,2.639057
"6666","221310","531210",0.0714286,2.639057
"6667","236115","531210",0.0714286,2.639057
"6668","237210","531210",0.0714286,2.639057
"6669","443111","531210",0.0714286,2.639057
"6670","522291","531210",0.0714286,2.639057
"6671","522292","531210",0.2142857,1.540445
"6672","522298","531210",0.0714286,2.639057
"6673","523920","531210",0.0714286,2.639057
"6674","524210","531210",0.0714286,2.639057
"6675","531120","531210",0.1428571,1.94591
"6676","531190","531210",0.0714286,2.639057
"6677","531210","531312",0.0714286,2.639057
"6678","531210","532310",0.0714286,2.639057
"6679","531210","541213",0.0714286,2.639057
"6680","531210","561990",0.0714286,2.639057
"6681","531210","611610",0.0714286,2.639057
"6682","531210","713290",0.0714286,2.639057
"6683","531311","533110",0.25,1.386294
"6684","531311","561422",0.25,1.386294
"6685","531311","561621",0.25,1.386294
"6686","531311","713920",0.25,1.386294
"6687","531311","721214",0.25,1.386294
"6688","511210","531312",0.1428571,1.94591
"6689","522292","531312",0.1428571,1.94591
"6690","522298","531312",0.1428571,1.94591
"6691","524114","531312",0.1428571,1.94591
"6692","524298","531312",0.1428571,1.94591
"6693","531210","531312",0.1428571,1.94591
"6694","531312","541330",0.1428571,1.94591
"6695","531312","721110",0.1428571,1.94591
"6696","524127","531320",1,0
"6697","113110","531390",0.047619,3.044523
"6698","221119","531390",0.047619,3.044523
"6699","233110","531390",0.047619,3.044523
"6700","237210","531390",0.0952381,2.351375
"6701","423620","531390",0.047619,3.044523
"6702","482111","531390",0.047619,3.044523
"6703","522220","531390",0.047619,3.044523
"6704","522292","531390",0.047619,3.044523
"6705","523130","531390",0.047619,3.044523
"6706","523999","531390",0.047619,3.044523
"6707","524113","531390",0.047619,3.044523
"6708","531120","531390",0.047619,3.044523
"6709","531390","532490",0.047619,3.044523
"6710","531390","533110",0.047619,3.044523
"6711","531390","622310",0.047619,3.044523
"6712","531390","721110",0.1904762,1.658228
"6713","237210","532111",0.1666667,1.791759
"6714","454110","532111",0.1666667,1.791759
"6715","522220","532111",0.1666667,1.791759
"6716","524210","532111",0.1666667,1.791759
"6717","524298","532111",0.1666667,1.791759
"6718","531120","532111",0.1666667,1.791759
"6719","532111","532112",0.1666667,1.791759
"6720","532111","532412",0.1666667,1.791759
"6721","532111","533110",0.1666667,1.791759
"6722","532111","541840",0.1666667,1.791759
"6723","441110","532112",0.5,0.6931472
"6724","532111","532112",0.5,0.6931472
"6725","532112","811111",0.5,0.6931472
"6726","488510","532120",0.25,1.386294
"6727","524113","532120",0.25,1.386294
"6728","524126","532120",0.25,1.386294
"6729","531120","532120",0.25,1.386294
"6730","532120","532411",0.25,1.386294
"6731","532120","532490",0.25,1.386294
"6732","339950","532210",0.2,1.609438
"6733","513322","532210",0.2,1.609438
"6734","522220","532210",0.2,1.609438
"6735","532210","541219",0.2,1.609438
"6736","532210","561499",0.2,1.609438
"6737","445110","532230",0.1111111,2.197225
"6738","512110","532230",0.1111111,2.197225
"6739","515112","532230",0.1111111,2.197225
"6740","515210","532230",0.1111111,2.197225
"6741","339112","532291",0.5,0.6931472
"6742","337121","532299",0.3333333,1.098612
"6743","423510","532299",0.3333333,1.098612
"6744","517110","532299",0.3333333,1.098612
"6745","523999","532299",0.3333333,1.098612
"6746","524126","532299",0.3333333,1.098612
"6747","532299","533110",0.3333333,1.098612
"6748","531120","532310",0.5,0.6931472
"6749","531210","532310",0.5,0.6931472
"6750","532310","561920",0.5,0.6931472
"6751","532310","713290",0.5,0.6931472
"6752","482111","532411",0.05,2.995732
"6753","483212","532411",0.05,2.995732
"6754","522220","532411",0.05,2.995732
"6755","523920","532411",0.05,2.995732
"6756","524113","532411",0.05,2.995732
"6757","524126","532411",0.05,2.995732
"6758","524291","532411",0.05,2.995732
"6759","532120","532411",0.05,2.995732
"6760","532411","532420",0.05,2.995732
"6761","532411","532490",0.05,2.995732
"6762","532411","721110",0.05,2.995732
"6763","213112","532412",0.1818182,1.704748
"6764","238120","532412",0.0909091,2.397895
"6765","332312","532412",0.0909091,2.397895
"6766","333131","532412",0.0909091,2.397895
"6767","333912","532412",0.0909091,2.397895
"6768","333991","532412",0.0909091,2.397895
"6769","423810","532412",0.0909091,2.397895
"6770","423930","532412",0.0909091,2.397895
"6771","524298","532412",0.0909091,2.397895
"6772","532111","532412",0.0909091,2.397895
"6773","532412","532490",0.0909091,2.397895
"6774","532412","562119",0.0909091,2.397895
"6775","532412","811310",0.0909091,2.397895
"6776","321992","532420",0.1,2.302585
"6777","423430","532420",0.1,2.302585
"6778","514210","532420",0.1,2.302585
"6779","522320","532420",0.1,2.302585
"6780","523999","532420",0.1,2.302585
"6781","532411","532420",0.1,2.302585
"6782","532420","811212",0.1,2.302585
"6783","213111","532490",0.0666667,2.70805
"6784","213112","532490",0.0666667,2.70805
"6785","325998","532490",0.0666667,2.70805
"6786","332212","532490",0.0666667,2.70805
"6787","332322","532490",0.0666667,2.70805
"6788","332420","532490",0.0666667,2.70805
"6789","334310","532490",0.0666667,2.70805
"6790","336510","532490",0.1333333,2.014903
"6791","336611","532490",0.0666667,2.70805
"6792","339950","532490",0.0666667,2.70805
"6793","421440","532490",0.0666667,2.70805
"6794","423510","532490",0.0666667,2.70805
"6795","444190","532490",0.0666667,2.70805
"6796","522220","532490",0.0666667,2.70805
"6797","531390","532490",0.0666667,2.70805
"6798","532120","532490",0.0666667,2.70805
"6799","532411","532490",0.0666667,2.70805
"6800","532412","532490",0.0666667,2.70805
"6801","111421","533110",0.0073529,4.912655
"6802","211111","533110",0.0073529,4.912655
"6803","213111","533110",0.0073529,4.912655
"6804","233110","533110",0.0073529,4.912655
"6805","236220","533110",0.0147059,4.219508
"6806","238220","533110",0.0073529,4.912655
"6807","311330","533110",0.0073529,4.912655
"6808","311520","533110",0.0073529,4.912655
"6809","311822","533110",0.0147059,4.219508
"6810","315119","533110",0.0073529,4.912655
"6811","315223","533110",0.0073529,4.912655
"6812","315234","533110",0.0073529,4.912655
"6813","325412","533110",0.0294118,3.526361
"6814","325998","533110",0.0073529,4.912655
"6815","333295","533110",0.0073529,4.912655
"6816","334119","533110",0.0073529,4.912655
"6817","334220","533110",0.0147059,4.219508
"6818","334310","533110",0.0220588,3.814043
"6819","334411","533110",0.0073529,4.912655
"6820","334413","533110",0.0367647,3.303217
"6821","334510","533110",0.0147059,4.219508
"6822","334611","533110",0.0073529,4.912655
"6823","334612","533110",0.0073529,4.912655
"6824","335211","533110",0.0073529,4.912655
"6825","336312","533110",0.0073529,4.912655
"6826","337121","533110",0.0073529,4.912655
"6827","339920","533110",0.0073529,4.912655
"6828","339931","533110",0.0073529,4.912655
"6829","421410","533110",0.0073529,4.912655
"6830","422110","533110",0.0073529,4.912655
"6831","423690","533110",0.0073529,4.912655
"6832","423850","533110",0.0073529,4.912655
"6833","423920","533110",0.0073529,4.912655
"6834","424420","533110",0.0073529,4.912655
"6835","424490","533110",0.0073529,4.912655
"6836","424920","533110",0.0073529,4.912655
"6837","442210","533110",0.0073529,4.912655
"6838","445310","533110",0.0073529,4.912655
"6839","447110","533110",0.0073529,4.912655
"6840","448110","533110",0.0147059,4.219508
"6841","448120","533110",0.0073529,4.912655
"6842","448140","533110",0.0073529,4.912655
"6843","453220","533110",0.0073529,4.912655
"6844","454110","533110",0.0073529,4.912655
"6845","454111","533110",0.0073529,4.912655
"6846","454113","533110",0.0147059,4.219508
"6847","511110","533110",0.0073529,4.912655
"6848","511120","533110",0.0147059,4.219508
"6849","511130","533110",0.0147059,4.219508
"6850","512110","533110",0.0367647,3.303217
"6851","514191","533110",0.0073529,4.912655
"6852","515112","533110",0.0073529,4.912655
"6853","515120","533110",0.0220588,3.814043
"6854","516110","533110",0.0073529,4.912655
"6855","517510","533110",0.0073529,4.912655
"6856","518111","533110",0.0294118,3.526361
"6857","522320","533110",0.0073529,4.912655
"6858","523999","533110",0.0147059,4.219508
"6859","524126","533110",0.0073529,4.912655
"6860","524210","533110",0.0147059,4.219508
"6861","524292","533110",0.0073529,4.912655
"6862","531120","533110",0.0220588,3.814043
"6863","531311","533110",0.0073529,4.912655
"6864","531390","533110",0.0073529,4.912655
"6865","532111","533110",0.0073529,4.912655
"6866","532299","533110",0.0073529,4.912655
"6867","533110","541710",0.0147059,4.219508
"6868","533110","541830",0.0073529,4.912655
"6869","533110","541930",0.0073529,4.912655
"6870","533110","561110",0.0073529,4.912655
"6871","533110","561330",0.0073529,4.912655
"6872","533110","561422",0.0073529,4.912655
"6873","533110","561499",0.0073529,4.912655
"6874","533110","561510",0.0073529,4.912655
"6875","533110","561599",0.0073529,4.912655
"6876","533110","561621",0.0073529,4.912655
"6877","533110","561710",0.0073529,4.912655
"6878","533110","561730",0.0073529,4.912655
"6879","533110","611420",0.0073529,4.912655
"6880","533110","611630",0.0073529,4.912655
"6881","533110","611699",0.0073529,4.912655
"6882","533110","711219",0.0073529,4.912655
"6883","533110","711320",0.0073529,4.912655
"6884","533110","713110",0.0073529,4.912655
"6885","533110","721110",0.0514706,2.966745
"6886","533110","722110",0.0441176,3.120895
"6887","533110","722211",0.0294118,3.526361
"6888","533110","722213",0.0220588,3.814043
"6889","533110","812191",0.0073529,4.912655
"6890","533110","812921",0.0073529,4.912655
"6891","524127","541191",0.5,0.6931472
"6892","522310","541199",0.5,0.6931472
"6893","525930","541199",0.5,0.6931472
"6894","221210","541213",0.5,0.6931472
"6895","443111","541213",0.5,0.6931472
"6896","522292","541213",0.5,0.6931472
"6897","523120","541213",0.5,0.6931472
"6898","531120","541213",0.5,0.6931472
"6899","531210","541213",0.5,0.6931472
"6900","522320","541214",0.1428571,1.94591
"6901","523991","541214",0.1428571,1.94591
"6902","531120","541214",0.1428571,1.94591
"6903","541214","561320",0.1428571,1.94591
"6904","541214","561330",0.1428571,1.94591
"6905","334119","541219",0.0769231,2.564949
"6906","334290","541219",0.0769231,2.564949
"6907","339950","541219",0.0769231,2.564949
"6908","422930","541219",0.0769231,2.564949
"6909","453110","541219",0.0769231,2.564949
"6910","511210","541219",0.1538462,1.871802
"6911","517110","541219",0.0769231,2.564949
"6912","522220","541219",0.0769231,2.564949
"6913","524126","541219",0.0769231,2.564949
"6914","532210","541219",0.0769231,2.564949
"6915","541219","541512",0.0769231,2.564949
"6916","541219","541618",0.0769231,2.564949
"6917","541219","561320",0.0769231,2.564949
"6918","541219","561440",0.1538462,1.871802
"6919","541219","621512",0.0769231,2.564949
"6920","339999","541310",0.5,0.6931472
"6921","541310","541620",0.5,0.6931472
"6922","111422","541320",1,0
"6923","442299","541320",1,0
"6924","212113","541330",0.0222222,3.806663
"6925","212221","541330",0.0222222,3.806663
"6926","212234","541330",0.0222222,3.806663
"6927","212299","541330",0.0222222,3.806663
"6928","212391","541330",0.0222222,3.806663
"6929","213112","541330",0.0666667,2.70805
"6930","221122","541330",0.0222222,3.806663
"6931","234910","541330",0.0222222,3.806663
"6932","234930","541330",0.0222222,3.806663
"6933","234990","541330",0.0222222,3.806663
"6934","235310","541330",0.0222222,3.806663
"6935","237130","541330",0.0222222,3.806663
"6936","322110","541330",0.0222222,3.806663
"6937","324110","541330",0.0222222,3.806663
"6938","325510","541330",0.0222222,3.806663
"6939","331111","541330",0.0222222,3.806663
"6940","333132","541330",0.0222222,3.806663
"6941","333415","541330",0.0222222,3.806663
"6942","334111","541330",0.0222222,3.806663
"6943","334119","541330",0.0222222,3.806663
"6944","334220","541330",0.0444444,3.113515
"6945","334418","541330",0.0222222,3.806663
"6946","334510","541330",0.0222222,3.806663
"6947","335929","541330",0.0222222,3.806663
"6948","335999","541330",0.0222222,3.806663
"6949","336112","541330",0.0222222,3.806663
"6950","336312","541330",0.0222222,3.806663
"6951","336399","541330",0.0222222,3.806663
"6952","336411","541330",0.0222222,3.806663
"6953","336414","541330",0.0222222,3.806663
"6954","336419","541330",0.0222222,3.806663
"6955","336611","541330",0.0222222,3.806663
"6956","421430","541330",0.0222222,3.806663
"6957","421690","541330",0.0222222,3.806663
"6958","423510","541330",0.0222222,3.806663
"6959","511140","541330",0.0222222,3.806663
"6960","517110","541330",0.0222222,3.806663
"6961","517410","541330",0.0222222,3.806663
"6962","517910","541330",0.0222222,3.806663
"6963","518210","541330",0.0222222,3.806663
"6964","522220","541330",0.0222222,3.806663
"6965","523999","541330",0.0222222,3.806663
"6966","531312","541330",0.0222222,3.806663
"6967","541330","541512",0.0444444,3.113515
"6968","541330","561210",0.0222222,3.806663
"6969","541330","561320",0.0222222,3.806663
"6970","541330","562211",0.0222222,3.806663
"6971","541330","611699",0.0222222,3.806663
"6972","541330","811212",0.0222222,3.806663
"6973","211111","541360",0.1111111,2.197225
"6974","213111","541360",0.1111111,2.197225
"6975","213112","541360",0.1111111,2.197225
"6976","334519","541360",0.1111111,2.197225
"6977","481212","541360",0.1111111,2.197225
"6978","511210","541360",0.1111111,2.197225
"6979","511210","541370",0.5,0.6931472
"6980","112512","541380",0.0769231,2.564949
"6981","333295","541380",0.0769231,2.564949
"6982","334413","541380",0.0769231,2.564949
"6983","334515","541380",0.0769231,2.564949
"6984","334519","541380",0.0769231,2.564949
"6985","335999","541380",0.0769231,2.564949
"6986","423490","541380",0.0769231,2.564949
"6987","541380","541620",0.0769231,2.564949
"6988","541380","541710",0.0769231,2.564949
"6989","541380","561320",0.0769231,2.564949
"6990","541380","561990",0.0769231,2.564949
"6991","541380","562211",0.0769231,2.564949
"6992","541380","562910",0.0769231,2.564949
"6993","512199","541430",0.1111111,2.197225
"6994","514191","541430",0.2222222,1.504077
"6995","541430","541850",0.1111111,2.197225
"6996","541430","561990",0.1111111,2.197225
"6997","334111","541511",0.025,3.688879
"6998","334119","541511",0.025,3.688879
"6999","334220","541511",0.025,3.688879
"7000","334511","541511",0.025,3.688879
"7001","334515","541511",0.025,3.688879
"7002","337215","541511",0.025,3.688879
"7003","421430","541511",0.025,3.688879
"7004","423430","541511",0.05,2.995732
"7005","425110","541511",0.025,3.688879
"7006","511130","541511",0.025,3.688879
"7007","511210","541511",0.05,2.995732
"7008","514191","541511",0.025,3.688879
"7009","522220","541511",0.025,3.688879
"7010","523999","541511",0.025,3.688879
"7011","541511","541512",0.125,2.079442
"7012","541511","541513",0.025,3.688879
"7013","541511","541519",0.075,2.590267
"7014","541511","561310",0.025,3.688879
"7015","541511","561499",0.025,3.688879
"7016","212111","541512",0.0038168,5.568345
"7017","212112","541512",0.0038168,5.568345
"7018","221210","541512",0.0038168,5.568345
"7019","237110","541512",0.0038168,5.568345
"7020","238990","541512",0.0038168,5.568345
"7021","323116","541512",0.0038168,5.568345
"7022","324110","541512",0.0038168,5.568345
"7023","333298","541512",0.0038168,5.568345
"7024","333611","541512",0.0038168,5.568345
"7025","334111","541512",0.0419847,3.170449
"7026","334112","541512",0.0114504,4.469732
"7027","334119","541512",0.0305344,3.488903
"7028","334210","541512",0.019084,3.958907
"7029","334220","541512",0.0114504,4.469732
"7030","334290","541512",0.0038168,5.568345
"7031","334413","541512",0.0114504,4.469732
"7032","334417","541512",0.0038168,5.568345
"7033","334419","541512",0.0038168,5.568345
"7034","334511","541512",0.0076336,4.875197
"7035","334515","541512",0.0038168,5.568345
"7036","334517","541512",0.0038168,5.568345
"7037","334519","541512",0.0038168,5.568345
"7038","335129","541512",0.0038168,5.568345
"7039","335311","541512",0.0076336,4.875197
"7040","335921","541512",0.0038168,5.568345
"7041","335931","541512",0.0038168,5.568345
"7042","335999","541512",0.0076336,4.875197
"7043","336322","541512",0.0038168,5.568345
"7044","336330","541512",0.0038168,5.568345
"7045","336413","541512",0.0114504,4.469732
"7046","336414","541512",0.0038168,5.568345
"7047","336611","541512",0.0038168,5.568345
"7048","421430","541512",0.0038168,5.568345
"7049","421450","541512",0.0038168,5.568345
"7050","421820","541512",0.0038168,5.568345
"7051","422210","541512",0.0038168,5.568345
"7052","423120","541512",0.0038168,5.568345
"7053","423430","541512",0.0114504,4.469732
"7054","425110","541512",0.0038168,5.568345
"7055","488490","541512",0.0038168,5.568345
"7056","511110","541512",0.0038168,5.568345
"7057","511120","541512",0.0038168,5.568345
"7058","511140","541512",0.0038168,5.568345
"7059","511210","541512",0.1259542,2.071837
"7060","513330","541512",0.0038168,5.568345
"7061","513340","541512",0.0038168,5.568345
"7062","513390","541512",0.0038168,5.568345
"7063","514191","541512",0.0152672,4.18205
"7064","515120","541512",0.0038168,5.568345
"7065","515210","541512",0.0038168,5.568345
"7066","517110","541512",0.0152672,4.18205
"7067","517212","541512",0.0038168,5.568345
"7068","517410","541512",0.0038168,5.568345
"7069","517910","541512",0.0038168,5.568345
"7070","518111","541512",0.0152672,4.18205
"7071","518210","541512",0.0038168,5.568345
"7072","522210","541512",0.0038168,5.568345
"7073","522220","541512",0.019084,3.958907
"7074","522291","541512",0.0038168,5.568345
"7075","522298","541512",0.0038168,5.568345
"7076","523910","541512",0.0038168,5.568345
"7077","523920","541512",0.0038168,5.568345
"7078","531190","541512",0.0038168,5.568345
"7079","541219","541512",0.0038168,5.568345
"7080","541330","541512",0.0076336,4.875197
"7081","541511","541512",0.019084,3.958907
"7082","541512","541513",0.0076336,4.875197
"7083","541512","541519",0.0305344,3.488903
"7084","541512","541690",0.0038168,5.568345
"7085","541512","561210",0.0038168,5.568345
"7086","541512","561310",0.0038168,5.568345
"7087","541512","561320",0.0152672,4.18205
"7088","541512","561499",0.0076336,4.875197
"7089","541512","561990",0.0038168,5.568345
"7090","541512","611420",0.0152672,4.18205
"7091","334210","541513",0.1111111,2.197225
"7092","511210","541513",0.3333333,1.098612
"7093","514191","541513",0.1111111,2.197225
"7094","517110","541513",0.1111111,2.197225
"7095","517212","541513",0.1111111,2.197225
"7096","522220","541513",0.1111111,2.197225
"7097","541511","541513",0.1111111,2.197225
"7098","541512","541513",0.2222222,1.504077
"7099","541513","541519",0.1111111,2.197225
"7100","541513","611420",0.1111111,2.197225
"7101","221210","541519",0.0136986,4.29046
"7102","221310","541519",0.0136986,4.29046
"7103","314129","541519",0.0136986,4.29046
"7104","322222","541519",0.0136986,4.29046
"7105","323116","541519",0.0136986,4.29046
"7106","334111","541519",0.0410959,3.191847
"7107","334112","541519",0.0136986,4.29046
"7108","334113","541519",0.0136986,4.29046
"7109","334119","541519",0.0410959,3.191847
"7110","334220","541519",0.0273973,3.597312
"7111","334290","541519",0.0136986,4.29046
"7112","334510","541519",0.0136986,4.29046
"7113","334511","541519",0.0136986,4.29046
"7114","334515","541519",0.0136986,4.29046
"7115","336411","541519",0.0136986,4.29046
"7116","421430","541519",0.0410959,3.191847
"7117","421450","541519",0.0136986,4.29046
"7118","423430","541519",0.0273973,3.597312
"7119","424720","541519",0.0136986,4.29046
"7120","454110","541519",0.0136986,4.29046
"7121","511210","541519",0.1917808,1.651402
"7122","512110","541519",0.0136986,4.29046
"7123","512120","541519",0.0136986,4.29046
"7124","512240","541519",0.0136986,4.29046
"7125","513220","541519",0.0136986,4.29046
"7126","514191","541519",0.0136986,4.29046
"7127","517110","541519",0.0136986,4.29046
"7128","518111","541519",0.0136986,4.29046
"7129","518210","541519",0.0273973,3.597312
"7130","522220","541519",0.0273973,3.597312
"7131","522298","541519",0.0136986,4.29046
"7132","523110","541519",0.0136986,4.29046
"7133","541511","541519",0.0410959,3.191847
"7134","541512","541519",0.109589,2.211018
"7135","541513","541519",0.0136986,4.29046
"7136","541519","541611",0.0136986,4.29046
"7137","541519","541840",0.0136986,4.29046
"7138","541519","541910",0.0136986,4.29046
"7139","541519","561310",0.0136986,4.29046
"7140","541519","561320",0.0136986,4.29046
"7141","541519","561330",0.0136986,4.29046
"7142","541519","561499",0.0136986,4.29046
"7143","541519","611420",0.0136986,4.29046
"7144","541519","611699",0.0136986,4.29046
"7145","541519","621999",0.0136986,4.29046
"7146","541519","811213",0.0136986,4.29046
"7147","313210","541611",0.027027,3.610918
"7148","334210","541611",0.027027,3.610918
"7149","423930","541611",0.027027,3.610918
"7150","511210","541611",0.0810811,2.512306
"7151","515210","541611",0.027027,3.610918
"7152","517110","541611",0.027027,3.610918
"7153","517510","541611",0.027027,3.610918
"7154","518111","541611",0.027027,3.610918
"7155","524114","541611",0.027027,3.610918
"7156","524298","541611",0.027027,3.610918
"7157","531120","541611",0.027027,3.610918
"7158","541519","541611",0.027027,3.610918
"7159","541611","541612",0.027027,3.610918
"7160","541611","541620",0.027027,3.610918
"7161","541611","541710",0.027027,3.610918
"7162","541611","541720",0.027027,3.610918
"7163","541611","541810",0.027027,3.610918
"7164","541611","561110",0.0810811,2.512306
"7165","541611","561320",0.0540541,2.917771
"7166","541611","561330",0.0540541,2.917771
"7167","541611","611430",0.027027,3.610918
"7168","541611","621111",0.027027,3.610918
"7169","541611","622210",0.027027,3.610918
"7170","541611","711320",0.027027,3.610918
"7171","541611","713990",0.027027,3.610918
"7172","325414","541612",0.1428571,1.94591
"7173","541611","541612",0.1428571,1.94591
"7174","541612","561320",0.2857143,1.252763
"7175","113210","541613",0.0555556,2.890372
"7176","113310","541613",0.0555556,2.890372
"7177","221121","541613",0.0555556,2.890372
"7178","221210","541613",0.0555556,2.890372
"7179","322130","541613",0.0555556,2.890372
"7180","322224","541613",0.0555556,2.890372
"7181","511210","541613",0.0555556,2.890372
"7182","513210","541613",0.0555556,2.890372
"7183","522320","541613",0.0555556,2.890372
"7184","524113","541613",0.0555556,2.890372
"7185","524210","541613",0.0555556,2.890372
"7186","524298","541613",0.0555556,2.890372
"7187","541613","541614",0.0555556,2.890372
"7188","541613","541710",0.0555556,2.890372
"7189","541613","541910",0.0555556,2.890372
"7190","541613","561320",0.0555556,2.890372
"7191","541613","561422",0.0555556,2.890372
"7192","541613","561499",0.0555556,2.890372
"7193","541613","561990",0.0555556,2.890372
"7194","311611","541614",0.0909091,2.397895
"7195","311615","541614",0.0909091,2.397895
"7196","311830","541614",0.0909091,2.397895
"7197","421710","541614",0.0909091,2.397895
"7198","421830","541614",0.0909091,2.397895
"7199","484121","541614",0.0909091,2.397895
"7200","484122","541614",0.0909091,2.397895
"7201","541613","541614",0.0909091,2.397895
"7202","541614","541870",0.0909091,2.397895
"7203","541614","561730",0.0909091,2.397895
"7204","541614","562211",0.0909091,2.397895
"7205","211111","541618",0.1666667,1.791759
"7206","333111","541618",0.1666667,1.791759
"7207","424720","541618",0.1666667,1.791759
"7208","511210","541618",0.1666667,1.791759
"7209","517212","541618",0.1666667,1.791759
"7210","541219","541618",0.1666667,1.791759
"7211","541618","541990",0.1666667,1.791759
"7212","112512","541620",0.0666667,2.70805
"7213","211111","541620",0.0666667,2.70805
"7214","213111","541620",0.0666667,2.70805
"7215","221119","541620",0.0666667,2.70805
"7216","234930","541620",0.0666667,2.70805
"7217","237990","541620",0.0666667,2.70805
